ticker,loan_id,property_name,city,state,address,zip,loan_level_type
UBSCM 2018-C12,18,Holiday Inn - Matteson,,,,,
UBSCM 2018-C12,25,WoodSpring Suites Savannah,,,,,
UBSCM 2018-C12,34,Pelican Walk,,,,,
UBSCM 2018-C12,41,Holiday Inn Houston SW Sugar Land,,,,,
UBSCM 2018-C12,62,Zavarella Industrial,,,,,
UBSCM 2018-C13,14,121 East Maryland Street Parking Garage,,,,,
UBSCM 2018-C13,25,Residence Inn Chicago Deerfield,,,,,
UBSCM 2018-C13,28,Residence Inn Boston Danvers,,,,,
UBSCM 2018-C13,35,Westgate Shopping Center,,,,,
UBSCM 2018-C13,5,Wyvernwood Garden Apartments,,,,,
UBSCM 2018-C13,50,Country Inn & Suites - Vero Beach I 95,,,,,
UBSCM 2018-C13,6,Pier 1 Imports Headquarters,,,,,
UBSCM 2018-C14,19,Holiday Inn Express & Suites - Clearwater,,,,,
UBSCM 2018-C14,2,1200 Network Centre Drive,,,,,
UBSCM 2018-C14,25,Holiday Inn Express & Suites Detroit Novi,,,,,
UBSCM 2018-C14,9,Village At Lee Branch II,,,,,
UBSCM 2018-C15,1,Westward Storage Park,,,,,
UBSCM 2018-C15,17,CENTRAL CITY INDUSTRIAL,,,,,
UBSCM 2018-C15,2,1200 Network Centre Drive,,,,,
UBSCM 2018-C15,27,Feather River Crossings,,,,,
UBSCM 2018-C15,28,"Hilton Garden Inn - Killeen, Texas",,,,,
UBSCM 2018-C15,36,Hampton Inn Derby,,,,,
UBSCM 2018-C15,7,Pier 1 Imports Headquarters,,,,,
UBSCM 2018-C8,22,Yorkshire Tower,,,,,
UBSCM 2018-C8,38,Las Brisas,,,,,
UBSCM 2018-C8,4,Houston Distribution Center,,,,,
UBSCM 2018-C8,44,WoodSpring Suites Baton Rouge East,,,,,
UBSCM 2018-C8,45,Shoppes Marketplace at Saxony,,,,,
UBSCM 2018-C8,54,The Avery Georgetown,,,,,
UBSCM 2018-C9,20,Gymboree Distribution Center,,,,,
UBSCM 2018-C9,26,53 South 11th Street,,,,,
UBSCM 2018-C9,33,Missoula Retail,,,,,
UBSCM 2019-C16,28,Quince Diamond Executive Park,,,,,
UBSCM 2019-C16,31,Holiday Inn - Battle Creek,,,,,
UBSCM 2019-C16,46,Best Western Plus Greensboro,,,,,
UBSCM 2019-C16,5,Westward Storage Park,,,,,
UBSCM 2019-C16,7,1200 Network Centre Drive,,,,,
UBSCM 2019-C17,39,SEACOAST SELF STORAGE,,,,,
UBSCM 2019-C17,39,DERRY SELF STORAGE,,,,,
UBSCM 2019-C18,35,CUBESMART PENNS LANDING,,,,,
WFCM 2016-C37,10,FREMAUX TOWN CENTER,,,,,
WFCM 2016-C37,2,QUANTUM PARK,,,,,
WFCM 2016-C37,27,MACGREGOR PLACE,,,,,
WFCM 2016-C37,3,LIBERTY SHOPPING CENTER,,,,,
WFCM 2016-C37,3,DOUGLAS SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PETAL SHOPPING CENTER,,,,,
WFCM 2016-C37,3,BELTON SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PERRY SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PULASKI SHOPPING CENTER,,,,,
WFCM 2016-C37,3,MARSHALLTOWN SHOPPING CENTER,,,,,
WFCM 2016-C37,3,BAD AXE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,OTTUMWA SHOPPING CENTER,,,,,
WFCM 2016-C37,3,TYLER SHOPPING CENTER,,,,,
WFCM 2016-C37,3,OSKALOOSA SHOPPING CENTER,,,,,
WFCM 2016-C37,3,SHELBYVILLE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,ALEXANDRIA SHOPPING CENTER,,,,,
WFCM 2016-C37,3,LA JUNTA SHOPPING CENTER,,,,,
WFCM 2016-C37,3,ST. JOHNS SHOPPING CENTER,,,,,
WFCM 2016-C37,3,NEWTON SHOPPING CENTER,,,,,
WFCM 2016-C37,3,TELL CITY SHOPPING CENTER,,,,,
WFCM 2016-C37,3,NEWCASTLE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,WAUSEON SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PAMPA SHOPPING CENTER,,,,,
WFCM 2016-C37,3,KEOKUK SHOPPING CENTER,,,,,
WFCM 2016-C37,3,BOAZ SHOPPING CENTER,,,,,
WFCM 2016-C37,3,FORT DODGE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,YUKON SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PINEVILLE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,MUSTANG SHOPPING CENTER,,,,,
WFCM 2016-C37,3,ZACHARY SHOPPING CENTER,,,,,
WFCM 2016-C37,3,PLAINVIEW SHOPPING CENTER,,,,,
WFCM 2016-C37,3,ALICE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,SHAWNEE SHOPPING CENTER,,,,,
WFCM 2016-C37,3,MINDEN SHOPPING CENTER,,,,,
WFCM 2016-C37,3,WEST BURLINGTON SHOPPING CENTER,,,,,
WFCM 2016-C37,3,RADCLIFF SHOPPING CENTER,,,,,
WFCM 2016-C37,3,DURANT SHOPPING CENTER,,,,,
WFCM 2016-C37,5,FRANKLIN SQUARE III,,,,,
WFCM 2016-C37,58,STERLING CLIMATIZED STORAGE,,,,,
WFCM 2016-C37,61,ACTIONS SELF STORAGE,,,,,
WFCM 2017-C38,12,RALEIGH MARRIOTT CITY CENTER,,,,,
WFCM 2017-C38,17,HIGHLAND PARK MIXED USE,,,,,
WFCM 2017-C38,19,LUCKY CALIFORNIA - DALY CITY,,,,,
WFCM 2017-C38,19,LUCKY - HAYWARD I,,,,,
WFCM 2017-C38,19,SAVE MART - AUBURN,,,,,
WFCM 2017-C38,19,SAVE MART - TRACY,,,,,
WFCM 2017-C38,19,SAVE MART - JACKSON,,,,,
WFCM 2017-C38,19,DICKS SPORTING GOODS - SALINAS,,,,,
WFCM 2017-C38,19,SAVE MART - MODESTO,,,,,
WFCM 2017-C38,19,LUCKY - SAN FRANCISCO,,,,,
WFCM 2017-C38,19,LUCKY - HOLLISTER,,,,,
WFCM 2017-C38,19,DICKS SPORTING GOODS - FOLSOM,,,,,
WFCM 2017-C38,19,FOODMAXX - ANTIOCH,,,,,
WFCM 2017-C38,19,LUCKY - CONCORD,,,,,
WFCM 2017-C38,19,LUCKY - SAN JOSE II,,,,,
WFCM 2017-C38,19,LUCKY - SAN LEANDRO,,,,,
WFCM 2017-C38,19,LUCKY - SAN JOSE I,,,,,
WFCM 2017-C38,19,LUCKY - SAN BRUNO,,,,,
WFCM 2017-C38,19,S-MART - LODI,,,,,
WFCM 2017-C38,19,SAVE MART - CHICO,,,,,
WFCM 2017-C38,19,SAVE MART - FRESNO I,,,,,
WFCM 2017-C38,19,LUCKY - SAN JOSE III,,,,,
WFCM 2017-C38,19,SAVE MART - ROSEVILLE,,,,,
WFCM 2017-C38,19,LUCKY - VACAVILLE I,,,,,
WFCM 2017-C38,19,SAVE MART - ELK GROVE,,,,,
WFCM 2017-C38,19,SAVE MART - FRESNO II,,,,,
WFCM 2017-C38,19,FOODMAXX - SACRAMENTO,,,,,
WFCM 2017-C38,19,LUCKY - SAND CITY,,,,,
WFCM 2017-C38,19,SAVE MART - GRASS VALLEY,,,,,
WFCM 2017-C38,19,SAVE MART - CLOVIS,,,,,
WFCM 2017-C38,19,LUCKY - VACAVILLE II,,,,,
WFCM 2017-C38,19,LUCKY - HAYWARD,,,,,
WFCM 2017-C38,19,SAVE MART - KINGSBURG,,,,,
WFCM 2017-C38,19,SAVE MART - SACRAMENTO,,,,,
WFCM 2017-C38,19,LUCKY - SANTA ROSA,,,,,
WFCM 2017-C38,23,HILTON GARDEN INN - AMES,,,,,
WFCM 2017-C38,34,HOME2 SUITES - SAN ANTONIO,,,,,
WFCM 2017-C38,62,RITE AID - ALLENTOWN,,,,,
WFCM 2017-C38,70,OUT O SPACE STORAGE NORTH CHARLESTON,,,,,
WFCM 2017-C38,72,300 NORTHERN PACIFIC AVENUE,,,,,
WFCM 2017-C39,38,BENNETT STREET DESIGN DISTRICT,,,,,
WFCM 2017-C39,41,COMFORT SUITES DAPHNE,,,,,
WFCM 2017-C39,41,BEST WESTERN PLUS DAPHNE,,,,,
WFCM 2017-C39,43,FAIRFIELD INN & SUITES - TOLEDO,,,,,
WFCM 2017-C39,45,HOLIDAY INN EXPRESS - HUNTSVILLE,,,,,
WFCM 2017-C39,60,DAYS INN ISELIN,,,,,
WFCM 2017-C39,7,TWO INDEPENDENCE SQUARE,,,,,
WFCM 2017-C40,26,215 SOUTH BREA BOULEVARD,,,,,
WFCM 2017-C40,52,KAYSVILLE BUSINESS PARK,,,,,
WFCM 2017-C40,53,EAU GALLIE SELF STORAGE,,,,,
WFCM 2017-C40,64,SENECA BROADVIEW HILLS TOWNHOMES,,,,,
WFCM 2017-C40,65,LLOYDS MHC,,,,,
WFCM 2017-C41,20,HILTON HOUSTON GALLERIA TX,,,,,
WFCM 2017-C41,49,RITE AID DUNMORE,,,,,
WFCM 2017-C41,51,PREFERRED SELF STORAGE,,,,,
WFCM 2017-C42,13,LAGUNA CLIFFS MARRIOTT,,,,,
WFCM 2017-C42,25,RITE AID LONG BEACH,,,,,
WFCM 2017-C42,26,55 WEST 19TH STREET,,,,,
WFCM 2017-C42,9,HILTON DALLAS ROCKWALL,,,,,
WFCM 2017-RB1,13,MERRILL LYNCH DRIVE,,,,,
WFCM 2017-RB1,14,MATTRESS DISTRIBUTION CENTER,,,,,
WFCM 2017-RB1,14,WARREN DISTRIBUTION CENTER,,,,,
WFCM 2017-RB1,14,COMSTOCK PARK RETAIL,,,,,
WFCM 2017-RB1,14,GRAND RAPIDS RETAIL,,,,,
WFCM 2017-RB1,14,BLOOMFIELD HILLS RETAIL,,,,,
WFCM 2017-RB1,17,340 BRYANT,,,,,
WFCM 2017-RB1,3A,CENTER WEST,,NA,10877 WILSHIRE BOULEVARD,90024,
WFCM 2017-RB1,6,QUAIL CREEK,,,,,
WFCM 2017-RB1,6,WEST 34TH,,,,,
WFCM 2017-RB1,6,PLAINVIEW,,,,,
WFCM 2017-RB1,6,PARAMOUNT,,,,,
WFCM 2017-RB1,6,TRADEWINDS,,,,,
WFCM 2017-RB1,6,AA 45TH,,,,,
WFCM 2017-RB1,6,LUBBOCK,,,,,
WFCM 2017-RB1,6,BELL STREET,,,,,
WFCM 2017-RB1,6,COULTER,,,,,
WFCM 2017-RC1,1,HYATT PLACE TOPEKA,,,,,
WFCM 2017-RC1,1,HYATT PLACE ROANOKE,,,,,
WFCM 2017-RC1,1,HYATT PLACE ALPHARETTA,,,,,
WFCM 2017-RC1,1,HYATT PLACE DALLAS,,,,,
WFCM 2017-RC1,1,HYATT PLACE CHARLOTTE,,,,,
WFCM 2017-RC1,1,HYATT PLACE GREENVILLE,,,,,
WFCM 2017-RC1,23,BILTMORE APARTMENTS,,,,,
WFCM 2017-RC1,27,The Rochester Apartments,,,,,
WFCM 2017-RC1,28,GRINNELL WATER WORKS,,,,,
WFCM 2017-RC1,59,AIRPORT LANDING APARTMENTS,,,,,
WFCM 2017-RC1,7,CLEVELAND TECHNOLOGY CENTER,,,,,
WFCM 2018-C43,17,1025 NORTH WASHINGTON STREET,,,,,
WFCM 2018-C43,17,223 INDUSTRIAL DRIVE SOUTH,,,,,
WFCM 2018-C43,17,390 INDUSTRIAL DRIVE NORTH,,,,,
WFCM 2018-C43,17,4450 36TH STREET,,,,,
WFCM 2018-C43,24,FAIRFIELD INN & SUITES - WILLOW GROVE,,,,,
WFCM 2018-C43,30,LAMP LIGHTER MHP,,,,,
WFCM 2018-C43,30,RIVER OAKS MHP,,,,,
WFCM 2018-C43,38,HOLIDAY INN EXPRESS GREENVILLE AIRPORT,,,,,
WFCM 2018-C43,50,BRANSON SELF STORAGE,,,,,
WFCM 2018-C43,6,HOUSTON DISTRIBUTION CENTER,,,,,
WFCM 2018-C44,15,3200 NORTH FIRST STREET,,,,,
WFCM 2018-C44,36,ARLINGTON DOWNS TOWER,,,,,
WFCM 2018-C45,18,FLATS AT EAST BANK,,,,,
WFCM 2018-C45,19,LAMBETH,,,,,
WFCM 2018-C45,19,PARKWOOD,,,,,
WFCM 2018-C45,19,COLONIAL,,,,,
WFCM 2018-C45,19,CEDAR GROVE,,,,,
WFCM 2018-C45,19,VANDEMERE,,,,,
WFCM 2018-C45,30,HAMPTON INN OMAHA WEST DODGE ROAD OLD MILL,,,,,
WFCM 2018-C45,35,CITI BANK - CHICAGO,,,,,
WFCM 2018-C45,37,KEYWAY APARTMENTS,,,,,
WFCM 2018-C46,16,TORRANCE TECHNOLOGY CAMPUS,,,,,
WFCM 2018-C46,17,HERITAGE AT DEERWOOD,,,,,
WFCM 2018-C46,35,STAYBRIDGE HOTEL DENVER TECH,,,,,
WFCM 2018-C46,38,HIGHLAND CIRCLE,,,,,
WFCM 2018-C46,47,MELROSE MANSION,,,,,
WFCM 2018-C46,6,350 EAST 52ND STREET,,,,,
WFCM 2018-C46,8,SOMERSET FINANCIAL CENTER,,,,,
WFCM 2018-C47,23,FOUR POINTS BY SHERATON MIAMI AIRPORT,,,,,
WFCM 2018-C47,52,AMALIE MEADOWS APARTMENTS,,,,,
WFCM 2018-C47,60,STEWART MHP,,,,,
WFCM 2018-C47,70,3974 AMBOY ROAD,,,,,
WFCM 2018-C48,12,636 PIERCE STREET,,,,,
WFCM 2018-C48,12,444 TOYAMA DRIVE,,,,,
WFCM 2018-C48,12,4700 OLD IRONSIDES DRIVE,,,,,
WFCM 2018-C48,12,7505 MASON KING COURT,,,,,
WFCM 2018-C48,12,21551 BEAUMEADE CIRCLE,,,,,
WFCM 2018-C48,12,43790 DEVIN SHAFRON DRIVE,,,,,
WFCM 2018-C48,12,4650 OLD IRONSIDES DRIVE,,,,,
WFCM 2018-C48,12,14901 FAA BOULEVARD,,,,,
WFCM 2018-C48,3,"WALGREENS - LAREDO, TX",,,,,
WFCM 2018-C48,3,"WALGREENS - CHESTER, MD",,,,,
WFCM 2018-C48,3,"WALGREENS - FRANKLIN, MA",,,,,
WFCM 2018-C48,3,"WALGREENS - BURLINGTON, NC",,,,,
WFCM 2018-C48,3,"WALGREENS - ATLANTA, GA",,,,,
WFCM 2018-C48,3,"WALGREENS - ALEXANDRIA, VA",,,,,
WFCM 2018-C48,30,1400 FLAT GAP ROAD,,,,,
WFCM 2018-C48,42,FAIRMONT CROSSING,,,,,
WFCM 2019-C49,12,DOUBLETREE LEOMINSTER,,,,,
WFCM 2019-C49,19,FLORISSANT MARKETPLACE,,,,,
WFCM 2019-C49,3,RESIDENCE INN DENVER CITY CENTER,,,,,
WFCM 2019-C49,33,WESTPOINTE RETAIL CENTER,,,,,
WFCM 2019-C49,43,TOO MUCH SELF STORAGE,,,,,
WFCM 2019-C49,55,SPENCER MINI STORAGE,,,,,
WFCM 2019-C50,10,GVS - 9951 HARWIN ROAD,,,,,
WFCM 2019-C50,10,GVS - 4901 SOUTH FREEWAY,,,,,
WFCM 2019-C50,10,GVS - 9600 MARION RIDGE,,,,,
WFCM 2019-C50,10,GVS - 7821 TAYLOR ROAD,,,,,
WFCM 2019-C50,10,GVS - 1710 NORTH CUNNINGHAM AVENUE,,,,,
WFCM 2019-C50,10,GVS - 2502 BAY STREET,,,,,
WFCM 2019-C50,10,GVS - 5199 WESTERVILLE ROAD,,,,,
WFCM 2019-C50,10,GVS - 410 GULF FREEWAY,,,,,
WFCM 2019-C50,10,GVS - 765 SOUTH STREET,,,,,
WFCM 2019-C50,10,GVS - 435 CONGRESS PARK DRIVE,,,,,
WFCM 2019-C50,10,GVS - 111 NORTH LAYFAIR DRIVE,,,,,
WFCM 2019-C50,10,GVS - 2202 NORTH MARKET STREET,,,,,
WFCM 2019-C50,10,GVS - 920 HIGHWAY 80 EAST,,,,,
WFCM 2019-C50,10,GVS - 4641 PRODUCTION DRIVE,,,,,
WFCM 2019-C50,10,GVS - 7273 KEARNEY STREET AND 6345 EAST 78TH AVENUE,,,,,
WFCM 2019-C50,10,GVS - 10640 HEMPSTEAD ROAD,,,,,
WFCM 2019-C50,10,GVS - 9984 SOUTH OLD STATE ROAD,,,,,
WFCM 2019-C50,10,GVS - 9010 EMMETT F LOWRY EXPRESSWAY,,,,,
WFCM 2019-C50,10,GVS - 4311 SAMUELL BOULEVARD,,,,,
WFCM 2019-C50,10,GVS - 9530 SKILLMAN STREET,,,,,
WFCM 2019-C50,10,"GVS - 1223, 1235, 1431, 1441, 1451, 1491, 1527, 1543 & 1559 NORTH NELLIS BOULEVARD",,,,,
WFCM 2019-C50,10,GVS - 6250 WESTWARD LANE,,,,,
WFCM 2019-C50,10,GVS - 1661 AND 1670 WEST GOVERNMENT STREET,,,,,
WFCM 2019-C50,10,GVS - 443 LAREDO STREET,,,,,
WFCM 2019-C50,10,GVS - 5301 TAMARACK CIRCLE EAST,,,,,
WFCM 2019-C50,10,GVS - 2150 WIRT ROAD,,,,,
WFCM 2019-C50,10,GVS - 3380 NORTH POST ROAD,,,,,
WFCM 2019-C50,10,GVS - 123 SOUTH MERIDIAN ROAD,,,,,
WFCM 2019-C50,10,GVS - 1330 GEORGESVILLE ROAD,,,,,
WFCM 2019-C50,10,GVS - 7986 SOUTHERN BOULEVARD,,,,,
WFCM 2019-C50,10,GVS - 580 EAST DUBLIN GRANVILLE ROAD,,,,,
WFCM 2019-C50,10,GVS - 5550 ANTOINE DRIVE,,,,,
WFCM 2019-C50,10,GVS - 13825 FM 306,,,,,
WFCM 2019-C50,10,GVS - 11702 BEECHNUT STREET,,,,,
WFCM 2019-C50,10,GVS - 2033 OAK GROVE ROAD,,,,,
WFCM 2019-C50,10,GVS - 15300 KUYKENDAHL ROAD,,,,,
WFCM 2019-C50,10,GVS - 7116 SOUTH IH-35 FRONTAGE ROAD,,,,,
WFCM 2019-C50,10,GVS - 1151 EAST EXPRESSWAY 83,,,,,
WFCM 2019-C50,10,GVS - 4806 MARIE LANE,,,,,
WFCM 2019-C50,10,GVS - 16530 WEST HARDY ROAD,,,,,
WFCM 2019-C50,10,GVS - 16905 INDIAN CHIEF DRIVE,,,,,
WFCM 2019-C50,10,GVS - 3951 HIGHWAY 78,,,,,
WFCM 2019-C50,10,GVS - 8801 BOONE ROAD,,,,,
WFCM 2019-C50,10,GVS - 632 TIMKIN ROAD,,,,,
WFCM 2019-C50,10,GVS - 941 FAIRMONT PARKWAY,,,,,
WFCM 2019-C50,10,GVS - 3412 GARTH ROAD,,,,,
WFCM 2019-C50,10,GVS - 5811 NORTH HOUSTON ROSSLYN ROAD,,,,,
WFCM 2019-C50,10,GVS - 2407 SOUTH U.S. HIGHWAY 183,,,,,
WFCM 2019-C50,10,GVS - 60 WESTPARK ROAD,,,,,
WFCM 2019-C50,10,GVS - 426 NORTH SMITHVILLE ROAD,,,,,
WFCM 2019-C50,10,GVS - 10013 FM 620,,,,,
WFCM 2019-C50,10,GVS - 8320 ALABONSON ROAD,,,,,
WFCM 2019-C50,10,GVS - 1594 ROUTE 9G,,,,,
WFCM 2019-C50,10,GVS - 1585 LEXINGTON AVENUE,,,,,
WFCM 2019-C50,10,GVS - 3785 SHILOH SPRINGS ROAD,,,,,
WFCM 2019-C50,10,GVS - 1961 COVINGTON PIKE,,,,,
WFCM 2019-C50,10,GVS - 4145 STATE ROUTE 741,,,,,
WFCM 2019-C50,10,GVS - 8501 NORTH SPRINGBORO PIKE,,,,,
WFCM 2019-C50,10,GVS - 1910 25TH AVENUE NORTH,,,,,
WFCM 2019-C50,10,GVS - 14318 HIGHWAY 249,,,,,
WFCM 2019-C50,10,GVS - 7200 TUSSING ROAD,,,,,
WFCM 2019-C50,10,GVS - 10601 WEST FAIRMONT PARKWAY,,,,,
WFCM 2019-C50,10,GVS - 613 NORTH FREEWAY,,,,,
WFCM 2019-C50,10,GVS - 8450 COOK ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 450 SOUTH WEBER ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1980 U.S. HIGHWAY 1 SOUTH,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 13328 METCALF AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 826 WEST LINCOLN AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1515 WEST 45TH AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1012 MILL POND LANE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 621 CHATHAM AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 24940 SOUTH TAMIAMI TRAIL,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 609 FRONT STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 6190 LBJ FREEWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3417 SCHOFIELD AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 330 PARK PLACE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1490 NORTH GREEN MOUNT ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 213 MAIN STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 11119 HEARTH ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2362 WEST BOULEVARD STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2812 EAST MAIN STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1202 SOUTH BROAD STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 8790 WALNUT GROVE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 10708 EAST STATE ROAD 64,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2184 FM 3009,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2210 BOILING SPRINGS ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3105 KIRBY WHITTEN ROAD,,,,,
